hash,filename,found_in_folders,0,01_Hongo podrido,02_Magullado,03_Sobre maduro,04_Inmadura albina,05_Cenicilla bronceada,06_Presencia y daño de insecto,07_Deforme,n_labels
11a441d8e28e7dcd2817f5d04a50c82f,WhatsApp Image 2026-02-26 at 4_odW.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
546b0390eb6068b1c28aefd2f38ffbc8,WhatsApp Image 2026-02-26 at 4_jtH.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
255fa592ae7dff5582ad3a417a185181,WhatsApp Image 2026-02-26 at 4_VDT.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
a1babb894fcfc52d6fd146f3a122ae7c,fresa_348_bwf.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
8bcacfc00e550ed5ee95394539b5cbac,WhatsApp Image 2026-02-26 at 4_xbV.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
f82107174bba992f885c7b6b9804839d,WhatsApp Image 2026-02-26 at 4_vA4.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
91fa11c6573738147a7c878bbff86cd2,WhatsApp Image 2026-02-26 at 4_A7H.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
95c4099e7911da9964bd66c3ba9c97eb,WhatsApp Image 2026-02-26 at 9_fwb.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
7eee45604330f5222ca84aaeb8424371,WhatsApp Image 2026-02-26 at 4_QrR.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
5daeb2e622a4a01f6b412dead3ab92a2,WhatsApp Image 2026-02-26 at 4_dHd.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
40c0e708c80d3e6ce064989bda980b52,WhatsApp Image 2026-02-26 at 4_ftR.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
27c45eeef61480a3bc1eb8f56456cd15,WhatsApp Image 2026-02-26 at 4_6VX.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
fc49e86fc1aa8eab9fa0d240f74164b9,WhatsApp Image 2026-02-26 at 4_Zos.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
492d06ce8c3a849d67227339cad4bd46,WhatsApp Image 2026-02-26 at 4_lII.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
fd60f0c2109bd685bf6eee24c6c6f506,WhatsApp Image 2026-02-26 at 4_ewQ.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
d80cea50b42d0736f9a3ecdb2d05b531,WhatsApp Image 2026-02-26 at 4_ejv.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
96ff0454c12a9a08465b195563a1ce43,WhatsApp Image 2026-02-26 at 4_NHO.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
e63b0b954877f2a3051007502026f312,WhatsApp Image 2025-10-07 at 21_7ps.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
5d51c2ee8876ff2a907925fd7270696c,WhatsApp Image 2026-02-26 at 4_Etp.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
89d4c164e6ccd50f643210e144915378,954a3b0c-34bf-45aa-a206-934e4cf6da9c_Thv.png,"02_Magullado, 07_Deforme",0,0,1,0,0,0,0,1,2
9117dd3f4596420da2461b23bd709e84,f8cec51b-87c6-4762-a097-59e6591f95bd_LFd.png,"02_Magullado, 07_Deforme",0,0,1,0,0,0,0,1,2
7078905637a9471de2b2ce3e602f0391,WhatsApp Image 2026-02-26 at 4_IdG.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
e1e438e6f54745bb12fe6719dd27f7f9,WhatsApp Image 2026-02-26 at 4_Rmh.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
7a9e6bcc53e5c960f37c1c459b944332,529fb1b9-b778-4de2-b2f8-644cbc714db1_7lD.png,"02_Magullado, 07_Deforme",0,0,1,0,0,0,0,1,2
a14bfa35b07cadc3b8c964539a319e82,WhatsApp Image 2026-02-26 at 4_TXC.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
af1cb63addf6fc14d2e0172f0fc9785f,WhatsApp Image 2026-02-26 at 4_4NJ.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
43dc71708792d8e44e7df0b35aa3010f,WhatsApp Image 2026-02-26 at 4_Hs4.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
ea5520b1132db5ee95020f99c47bf82e,WhatsApp Image 2026-02-26 at 4_BYp.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
5084f25cb67d73747cb80ce434aa5677,WhatsApp Image 2026-02-26 at 4_XbB.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
67b38b11b91d405fe9bbdd013ea3cdb9,WhatsApp Image 2025-10-07 at 21_aDQ.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
212facb66da7a7d874366ff01abe3b1c,WhatsApp Image 2026-02-26 at 4_TTb.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
df760a36e93f7bbbbdb408d7c87360a9,WhatsApp Image 2026-02-26 at 4_Y7u.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
777cfc697348e6f431411431fdb79832,WhatsApp Image 2026-02-26 at 4_1f1.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
4248285537d243e72e08af5714ac99b9,WhatsApp Image 2026-02-26 at 4_3Sd.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
f15c4f684a164cc9a21dd39da01282d0,WhatsApp Image 2026-02-26 at 4_1hl.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
c5b12a13ef171344d9ab0efe768a22d1,WhatsApp Image 2026-02-26 at 4_cZD.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
feec5073532ca9151682e1d8e9b56db9,WhatsApp Image 2026-02-26 at 4_3Q-.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
54f1bc0f5db7457323eebb5f4a5c68bc,WhatsApp Image 2026-02-26 at 4_5-e.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
9c725e2dd4d5e0c6c6d268353e0a0f28,WhatsApp Image 2026-02-26 at 4_yOy.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
2c7c6cf664afaeb4961b649dbce21722,WhatsApp Image 2026-02-26 at 4_Pkk.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
0e57005e7e5f045bdd6ebbb52fb45044,WhatsApp Image 2026-02-26 at 4_Rms.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
c8cebf892e016f5f41cfe1ce25818f8b,WhatsApp Image 2026-02-26 at 4_5ng.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
f537d2a6a5ee05e502aca00b59c055ca,WhatsApp Image 2026-02-26 at 4_nW7.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
6805f9f5fa2d4436f1a2aac263460490,WhatsApp Image 2026-02-26 at 4_Nqn.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
ae529e29e6dfed4ea99c1e7592b73c70,WhatsApp Image 2026-02-26 at 4_NsQ.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
390e43acf17708831e2e5283be70c7d3,WhatsApp Image 2026-02-26 at 4_kIT.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
49f4d50e1558407a37d6741dd783aecc,WhatsApp Image 2026-02-26 at 4_0Pr.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
679e8617de3d25b2031d995f07dfbb62,IMG_0376_tnQ.png,"04_Inmadura albina, 05_Cenicilla bronceada",0,0,0,0,1,1,0,0,2
b77f3087be1cb7af4dc057c12ed0c306,WhatsApp Image 2026-02-26 at 4_Rxp.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
44f11153ddfb9b6530eaeea25b854fc4,WhatsApp Image 2026-02-25 at 5_Ibd.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
5c54a1f0f0fe7a89e830006fda04e6a4,WhatsApp Image 2026-02-26 at 4_ZH-.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
fe93c89e1f738db9f2521ccdee8a27f4,WhatsApp Image 2026-02-26 at 4_oQ7.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
5e811e0ab7341acdbcbad6e11577b939,3bdda904-26ff-463d-8872-875223ac8f27_WeK.png,"01_Hongo podrido, 07_Deforme",0,1,0,0,0,0,0,1,2
6c9c31be200af2b58921fb14410989f5,WhatsApp Image 2026-02-26 at 4_5P3.png,"04_Inmadura albina, 07_Deforme",0,0,0,0,1,0,0,1,2
9966f6eda1091d610c39a6049064076f,eda06175-8a7b-41ce-a45e-61fa25701148_NHb.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
ec9fbda4a0de98ce553857caa324edc8,a1da95fe-a263-475d-90e1-1957cb4390a1_X9h.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
9002ce398a34bb1573dbef70cd1b6ebb,f950e42f-a791-43a1-bd05-17cdbe788b0f_8vQ.png,"02_Magullado, 07_Deforme",0,0,1,0,0,0,0,1,2
d1f6ff2ead5d8483dcd34de0b53bd77e,cdf2f50a-5b09-4306-89d8-e5547314692e_qdf.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
5cf565e4462a3b3c4f7bf8b3c6b822dd,0424988a-7d41-445b-9121-ae21600bfc29_ZKk.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
a557950200ed65eae8838c18040c4b8e,eaa95a72-2b13-43db-9e8b-f2ec061e3cd8_-Nb.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
31209f24a65cf3267248834e908f3512,WhatsApp Image 2026-02-25 at 4_kXz.png,"0, 07_Deforme",1,0,0,0,0,0,0,1,2
a941737dd6542b7d073cdf1f72809a8f,fb2c4071-b582-46fa-8991-78e8d3a7fde6_R4h.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
d213a0756556dd907712d4482b58168e,4b4357f4-b178-4474-8ee7-a5fee210f11f_DZT.png,"02_Magullado, 07_Deforme",0,0,1,0,0,0,0,1,2
e6d6ca81a4340988c5b643dbe48c266b,3e7d7176-6975-47ae-961d-4ac904401c6e_eCk.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
a38b14161c684ee88d9c56cd00d87098,f5a40fe0-0679-4213-91f1-71939c93e371_VAO.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
0feffc82450064540ba9ae668ad72d54,03b10ee5-d5e6-4790-a654-4bcdc67e68c1_1Dj.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
1b19d7929585dfd590e6b8f08f98194a,69d0060d-36a0-4899-b414-b606e3056722_-TF.png,"02_Magullado, 07_Deforme",0,0,1,0,0,0,0,1,2
2152319661f58b5857310fed559dbc48,f3478905-d47a-4bb6-9d25-a5e13d0d4693_vwS.png,"02_Magullado, 07_Deforme",0,0,1,0,0,0,0,1,2
5c46782d81932b8326dfb7804e72b32a,cce783eb-9d73-49af-bee0-df3273d90519_zfZ.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
99b6d5e31404a5e85a2e3cbf732ff1da,8235090c-3706-4611-85da-d8d3c90d5f0e_E4n.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
2132ff11cceabef5be28a8cb61cbff08,4c967349-68aa-47f5-b7c0-8fca86fe44c6_iFE.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
7a7d4a1e1770534ebbccf22afb196cbc,c3da8115-751c-409e-b5c9-f7c908397b0b_aLx.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
229f845be6d7aceb4ea51f3263221615,fe51ad3e-d457-4aa7-8954-1b64aada8e22_Rn9.png,"02_Magullado, 07_Deforme",0,0,1,0,0,0,0,1,2
3c7e8b886302c70f9a49d156a8cc16a3,24564a60-1397-4ffd-86d0-66db91357e69_V0k.png,"02_Magullado, 07_Deforme",0,0,1,0,0,0,0,1,2
6e5e9b3d1c4021a976b8edcc0897783c,04285d94-0c8d-40a6-83b8-aa026166859f_ZNm.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
79e47192153bf078407467b602edf20d,0686bbf3-74ee-4beb-a344-fbb11c782915_eaz.png,"02_Magullado, 07_Deforme",0,0,1,0,0,0,0,1,2
2aa9abc9e1f3cb2f1bcba6b88dce23a3,5d84afe1-8677-49c1-892f-a0a9707676bd_x3t.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
af85290e120545ac8aa449dd5193e537,WhatsApp Image 2026-02-25 at 4_Hye.png,"0, 07_Deforme",1,0,0,0,0,0,0,1,2
72fd216da218a26abc42ccc68a3018c6,WhatsApp Image 2026-02-25 at 5_XHU.png,"0, 07_Deforme",1,0,0,0,0,0,0,1,2
9deb650cd4f3655df519c2bad75dc0c2,fb3ca15d-91ba-4554-ae16-12fb350bab8f_We1.png,"02_Magullado, 07_Deforme",0,0,1,0,0,0,0,1,2
cd424b97dc62359ad5ea1d37915f3b86,WhatsApp Image 2026-02-25 at 12_l0J.png,"0, 07_Deforme",1,0,0,0,0,0,0,1,2
eae201f091622e7f1ad1bf96b811ecd3,3aed7c40-1c28-4848-acc9-0292688bcf05_3jm.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
176efa7bd2cc2bd7bf981d9e4f31baf7,24564a60-1397-4ffd-86d0-66db91357e69_ceK.png,"02_Magullado, 07_Deforme",0,0,1,0,0,0,0,1,2
cbfb1fafef44135067b65021962b9446,2d7bf1b2-8cbd-4200-a519-dc5ecf069935_ZHc.png,"01_Hongo podrido, 07_Deforme",0,1,0,0,0,0,0,1,2
de934960357bb9dfc451b31a2b6d5265,9d56de3f-bcb1-404c-a397-2aa11f581a3d_fta.png,"01_Hongo podrido, 07_Deforme",0,1,0,0,0,0,0,1,2
55c5aec76e872be789daf2f20b915096,4c967349-68aa-47f5-b7c0-8fca86fe44c6_Lvj.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
9091cb9e6a11ff9c778d505463264201,0f82e218-72ae-4b27-b45f-72ce461987c1_9TO.png,"02_Magullado, 07_Deforme",0,0,1,0,0,0,0,1,2
7a2e4ffc22636b1f526f266bc5a5a7d0,ca4b988c-99b2-4c2e-a0d5-3fd37c1d71b8_rgn.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
255a43d7d311c79a42240b5c258ab519,IMG_0917_ulk.png,"0, 07_Deforme",1,0,0,0,0,0,0,1,2
5f65d0a8f87ceba6bb07893649da45bd,24564a60-1397-4ffd-86d0-66db91357e69_BOz.png,"02_Magullado, 07_Deforme",0,0,1,0,0,0,0,1,2
74390bed50eedadf12b5bd8346742d55,3a5191bd-8597-4c21-a41a-7cf434a91715_y0P.png,"01_Hongo podrido, 07_Deforme",0,1,0,0,0,0,0,1,2
986dafe6103e660dae2f8b269aa462d0,aa3c030d-d1d6-4914-bcbd-d6486d83ccc0_EVG.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
73dad30c3ec559613d094b32056efc71,25e8efed-413e-4005-bca4-879f2c34b094_i2b.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
56b685b086bc9383a1fd7682ad5fef8a,4725f652-9cb6-43be-a538-f71e4fa419f9_miI.png,"01_Hongo podrido, 07_Deforme",0,1,0,0,0,0,0,1,2
44a2b40cfb56fe7d40a54d5709d18099,46ce71d3-f7af-4ba7-b17b-3a771db70832_1i6.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
138277e9039a81fb6c9b80a77c2cce53,f2dc5ac3-76ae-47e5-8d61-4c10fb73542c_jSa.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
83a03f0e3b5745fe5ff3f04e2697c485,IMG_0485_YAo.png,"0, 07_Deforme",1,0,0,0,0,0,0,1,2
5695ffb39bb6a14bd4be3b1c888920dc,f3478905-d47a-4bb6-9d25-a5e13d0d4693_95z.png,"02_Magullado, 07_Deforme",0,0,1,0,0,0,0,1,2
4625fbe58924ca72b3bf4f508faf3b8f,fd8c5120-13e9-4941-a729-6ebb076c2117_ADr.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
5e263904c1039a9430ca94e94341490c,6abd8c3f-dca2-45cc-8d78-e9839ded2686_lou.png,"02_Magullado, 07_Deforme",0,0,1,0,0,0,0,1,2
20f753cba957be5c630d88bda01b5322,e40ad30b-8a43-45f8-89c7-3cd360f52a75_DMn.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
6ae3be7c2677aedc962b730f83eb79c5,3cb1a0b4-da9f-4984-a66f-d0ed1c1fbff8_vTe.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
4be1d6eecf112771d5f253ea0dff8544,WhatsApp Image 2026-02-25 at 5_NdK.png,"0, 07_Deforme",1,0,0,0,0,0,0,1,2
1b72d268edaf77167e1390f465ae32cf,031e8985-22f1-49e5-b868-f3f0ebcd12ac_Dq6.png,"02_Magullado, 07_Deforme",0,0,1,0,0,0,0,1,2
fc479beaade1985f6a54ea5c5365bd0b,a1da95fe-a263-475d-90e1-1957cb4390a1_vJU.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
edabd5fccb901cd106efb20769121b54,WhatsApp Image 2026-02-25 at 12_npU.png,"0, 07_Deforme",1,0,0,0,0,0,0,1,2
4ff7fc96e2aa0862d6e842ef76c1159d,IMG_0828_UDd.png,"0, 07_Deforme",1,0,0,0,0,0,0,1,2
cfb0e1ed1607d559ad3d5e93cd103955,WhatsApp Image 2026-02-25 at 5_IuC.png,"0, 07_Deforme",1,0,0,0,0,0,0,1,2
b62fcf2faf2c246b136422f5a1ebe895,IMG_0882_Pj2.png,"0, 07_Deforme",1,0,0,0,0,0,0,1,2
4dfbe33d1d450fd3eb1b83b6ac957c66,d0b0acb4-43f4-472b-b153-c4592ecfc276_Nia.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
ccbbaa9e3b8c748d6887a739725536cf,7e275c02-24b3-470d-bc56-c03bcb4a5d0f_3jm.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
44005d48c3095967771739ffb670f5b9,76d2312d-7b90-4416-91d7-bc0000955787_Suf.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
939c03bf0ae6cd1cef14b95bff47e51c,5da5a82a-ed11-441e-945a-dc7a8f9773e1_3cD.png,"02_Magullado, 07_Deforme",0,0,1,0,0,0,0,1,2
7056f90dfb46f273ac3913afcac5bc22,774e351e-73b7-466d-9936-d9bdbd7b8eff_YLR.png,"02_Magullado, 07_Deforme",0,0,1,0,0,0,0,1,2
70420767a82a5e1fb5f097df4747c73b,a269ee2a-8236-48a7-8ef5-1a5efa2f405e_bSi.png,"01_Hongo podrido, 07_Deforme",0,1,0,0,0,0,0,1,2
46b5efb15c01194d8ab571fab1f6be1c,42d0a5f4-8c1d-4c37-b777-bdc4447bc04e_V5v.png,"02_Magullado, 04_Inmadura albina",0,0,1,0,1,0,0,0,2
8bc2bad8ff694dad57027db6e852095a,f380ff84-aec1-45ab-8030-d0f6766c0ff0_fm5.png,"02_Magullado, 07_Deforme",0,0,1,0,0,0,0,1,2
2769b4a091140afb5b5904c1781f4c4c,fe51ad3e-d457-4aa7-8954-1b64aada8e22_EiP.png,"02_Magullado, 07_Deforme",0,0,1,0,0,0,0,1,2
4921fb1dc40bffbbc7c79140eb2a9de6,2edf75a0-3a10-4a59-aab1-9eb7b3c44b7f_oS7.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
7668854f5b8118e8a0c44a42c9d3b682,2858645b-28ec-4d4f-ae84-830f402eb00b_01p.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
6f75c370894828121b0483844a12a2f2,46265ca7-83a8-4498-b837-77bfc1d160db_Yxr.png,"01_Hongo podrido, 07_Deforme",0,1,0,0,0,0,0,1,2
0cb483bcca264d60a566c9322a611d66,4c967349-68aa-47f5-b7c0-8fca86fe44c6_KMA.png,"01_Hongo podrido, 07_Deforme",0,1,0,0,0,0,0,1,2
e7782c0ac161833eb6f3f6da71877d9b,dddb5b39-457c-437d-8ddd-64740be1292b_N5g.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
ee67a10efc915be08ad0bc12a71f8b03,fa2345d3-e22b-4a85-a7ec-0a3c1a34c33e_Psz.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
d1ee7f837787d1bd7d7825b1b4adf73e,09ee9c5b-12fd-4554-a93d-096eb47ce57c_w8r.png,"01_Hongo podrido, 07_Deforme",0,1,0,0,0,0,0,1,2
6326d88ebb6b708a069100034bab9f1f,2cdea74e-5605-4800-bb4b-8b757437b26f_2M-.png,"01_Hongo podrido, 07_Deforme",0,1,0,0,0,0,0,1,2
be409649172f5a261e29cbbc7d8969f6,13c945ac-f604-4b5a-84d7-1ec9063319df_hIU.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
c64fc65eaa6e3cbdc21356a5d01adb21,7b15188a-7b4b-4d4a-a679-64a473ab62cb_P9q.png,"02_Magullado, 07_Deforme",0,0,1,0,0,0,0,1,2
ef23631ab0e32bdd7fad0dc2b2ed3b4a,0f044928-6cc6-42ab-bdaa-d98caca38725_6Oq.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
4f211d4ce467e928120d713ce0e88284,6058d145-28c8-476b-a350-6f6f86d66aec_R0z.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
d2feb90087ff4fb644bfb0b5a2cc5bc3,2ea15464-6841-498f-8c4e-56907ff46309_C7n.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
4dd8dd8f5c5d70e0753a244deb21b346,17082e11-4b0c-4cea-9bc7-40fb065b1663_WSg.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
65cbd708314a5b03be0771258e53fb6b,f03bcd15-ddf8-4dbb-9571-7e4e3c73aa1a_coL.png,"02_Magullado, 07_Deforme",0,0,1,0,0,0,0,1,2
42f6d8b55f914fba27606aa8ae654e55,6c862d43-6f48-4285-8c07-eb0b03977e2b_u5-.png,"01_Hongo podrido, 07_Deforme",0,1,0,0,0,0,0,1,2
7a318d4f55fc69fc863fd05d5f45a1fd,42e95d07-7366-41d3-8b2e-c723cc8febdd_pcF.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
cdf3b95b05dd685c4d0e2d1f1be9fdad,eb800634-95b4-4eb7-b20f-252ef1c637c9_ef-.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
5177f8664ab99519680593267476f10e,WhatsApp Image 2026-02-25 at 5_KdM.png,"0, 07_Deforme",1,0,0,0,0,0,0,1,2
e579bcbae69f5516cb78ec16ef79d80b,8097aa3b-fc6d-40ea-949a-bf55aa344707_1uK.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
e44b462a2c624d772e197a285706df24,6e2b2ecf-fc9a-4b4c-9437-83616fd2a6b1_Te7.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
2eaa6dbdbe5a9e4eb7dc60e7453374b9,f380ff84-aec1-45ab-8030-d0f6766c0ff0_4Br.png,"02_Magullado, 04_Inmadura albina",0,0,1,0,1,0,0,0,2
578b8e4200f9cc84b369b94822e624ce,6fc22236-5ef6-423b-a8c8-a820d8b3b293_dxW.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
c3065889e87c588c3abdab751441bcf0,WhatsApp Image 2026-02-25 at 4_SX-.png,"0, 07_Deforme",1,0,0,0,0,0,0,1,2
c9f00db30500523769821345da2c202d,f950e42f-a791-43a1-bd05-17cdbe788b0f_qiY.png,"02_Magullado, 07_Deforme",0,0,1,0,0,0,0,1,2
ea82f43481af3af2bf91019dedea0793,8e25eba8-5ced-42e4-b3a0-c023cd849200_mAu.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
c237d30398a7373a6daec46e0f6a3076,WhatsApp Image 2026-02-25 at 12_KtV.png,"0, 07_Deforme",1,0,0,0,0,0,0,1,2
72065c8e37850a4b53a7dee15e78a4c9,fresa2_wSR.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
de30380df65b1045df9e35ebb845351f,1cff3399-09a1-4d9a-9a82-d67fbbe68c74_vR2.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
9e3d6394b070a1fb0379c9d5c083563b,87c51418-dc19-4163-ae82-b76d9ee18c04_d2v.png,"02_Magullado, 07_Deforme",0,0,1,0,0,0,0,1,2
8152d02cb81416bf38deaf0a9c01ce9c,3f7920a5-8e7a-4dfa-b656-346d2cd2559e_XlS.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
3c91ced10ed78ac786107c0bb8590124,7e275c02-24b3-470d-bc56-c03bcb4a5d0f_p61.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
334c78e7539717ca65087e043ac8b829,94f44329-bf9f-4b1e-b5f2-6b4afd575c9c_MnT.png,"02_Magullado, 07_Deforme",0,0,1,0,0,0,0,1,2
887989bf84e95c6b8f0313b877d8a846,fresa14_nVl.png,"02_Magullado, 07_Deforme",0,0,1,0,0,0,0,1,2
9188cdb9d05bb1df555bdbe1b4082ea1,f1328a02-a33f-4fce-9117-3ce62e75aa83_or0.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
4e134e2549e2917ae3d7b54f7398cb0a,ce43f807-89a9-4fcb-86e3-2eefacb0fd00_22X.png,"02_Magullado, 07_Deforme",0,0,1,0,0,0,0,1,2
47167fed7600dae59963709758956f41,b836b30d-a592-4869-b190-860bff7aab46_u46.png,"01_Hongo podrido, 04_Inmadura albina",0,1,0,0,1,0,0,0,2
6fc59e0a85a4043ed574b7acaa6c2f90,fresa62_Bjk.png,04_Inmadura albina,0,0,0,0,1,0,0,0,1
5f649c6a405928e888e70ffe5140656f,0b23c9d5-33ea-4a43-9e9a-91b04ee428ae_D5B.png,02_Magullado,0,0,1,0,0,0,0,0,1
